auc,precision,recall,f1,tn,fp,fn,tp,flagged_points,flagged_rate_%,n_eval,hybrid,configuration,thresholds,q_MP,q_Z,q_LOF,q_IF
0.5692367238141446,0.19868995633187772,0.25068870523415976,0.22168087697929353,5807,734,544,182,916,12.604926379523874,7267,MP OR Z OR IF,MP@p99 OR Z@p90 OR IF@p98,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'IF': 0.6219906684811574}",99,90.0,,98.0
0.5642223685058392,0.33240997229916897,0.1652892561983471,0.22079116835326587,6300,241,606,120,361,4.967662033851658,7267,MP OR LOF OR IF,MP@p99 OR LOF@p98 OR IF@p98,"{'MP': 2.2699698509656385, 'LOF': 2.973435120910082, 'IF': 0.6219906684811574}",99,,98.0,98.0
0.5687067966709668,0.1903323262839879,0.2603305785123967,0.2198952879581152,5737,804,537,189,993,13.664510802256777,7267,MP OR LOF OR IF,MP@p90 OR LOF@p98 OR IF@p98,"{'MP': 1.8793718691491197, 'LOF': 2.973435120910082, 'IF': 0.6219906684811574}",90,,98.0,98.0
0.5681665510576853,0.1956989247311828,0.25068870523415976,0.21980676328502416,5793,748,544,182,930,12.797578092748038,7267,MP OR LOF OR IF,MP@p90 OR LOF@p99 OR IF@p98,"{'MP': 1.8793718691491197, 'LOF': 4.376959565620132, 'IF': 0.6219906684811574}",90,,99.0,98.0
0.5688626266276333,0.1871968962172648,0.26584022038567495,0.21969265793966988,5703,838,533,193,1031,14.187422595293794,7267,MP OR LOF OR IF,MP@p95 OR LOF@p92 OR IF@p98,"{'MP': 2.0441557230389535, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",95,,92.0,98.0
0.5673190677325435,0.20329024676850763,0.23829201101928374,0.21940393151553583,5863,678,553,173,851,11.710471996697398,7267,MP OR LOF OR IF,MP@p92 OR LOF@p98 OR IF@p98,"{'MP': 1.9369064888021124, 'LOF': 2.973435120910082, 'IF': 0.6219906684811574}",92,,98.0,98.0
0.5667788221192621,0.21065989847715735,0.22865013774104684,0.2192866578599736,5919,622,560,166,788,10.84353928718866,7267,MP OR LOF OR IF,MP@p92 OR LOF@p99 OR IF@p98,"{'MP': 1.9369064888021124, 'LOF': 4.376959565620132, 'IF': 0.6219906684811574}",92,,99.0,98.0
0.563380781449328,0.3287292817679558,0.16391184573002754,0.21875,6298,243,607,119,362,4.981422870510527,7267,MP OR Z OR IF,MP@p97 OR Z@p99 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 3.0736821262882095, 'IF': 0.6582838948207433}",97,99.0,,99.0
0.5701129514488605,0.16606498194945848,0.3168044077134986,0.2179062055897679,5386,1155,496,230,1385,19.05875877253337,7267,MP OR Z OR IF,MP@p92 OR Z@p90 OR IF@p98,"{'MP': 1.9369064888021124, 'Z': 1.9618615113881033, 'IF': 0.6219906684811574}",92,90.0,,98.0
0.5649324477137849,0.23006134969325154,0.2066115702479339,0.21770682148040638,6039,502,576,150,652,8.972065501582497,7267,MP OR Z OR IF,MP@p95 OR Z@p97 OR IF@p99,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",95,97.0,,99.0
0.5643150241557492,0.24482758620689654,0.19559228650137742,0.21745788667687596,6103,438,584,142,580,7.981285262143938,7267,MP OR Z OR IF,MP@p95 OR Z@p98 OR IF@p99,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",95,98.0,,99.0
0.5689626526133316,0.16666666666666666,0.30991735537190085,0.21676300578034682,5416,1125,501,225,1350,18.57712948947296,7267,MP OR LOF OR IF,MP@p90 OR LOF@p92 OR IF@p98,"{'MP': 1.8793718691491197, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",90,,92.0,98.0
0.5699696510630341,0.16018457481872117,0.3347107438016529,0.2166740971912617,5267,1274,483,243,1517,20.87518921150406,7267,MP OR Z OR IF,MP@p90 OR Z@p90 OR IF@p98,"{'MP': 1.8793718691491197, 'Z': 1.9618615113881033, 'IF': 0.6219906684811574}",90,90.0,,98.0
0.5654073079195732,0.19861431870669746,0.2369146005509642,0.21608040201005024,5847,694,554,172,866,11.916884546580432,7267,MP OR Z OR IF,MP@p90 OR Z@p99 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'IF': 0.6582838948207433}",90,99.0,,99.0
0.567189033951136,0.17540842648323302,0.2809917355371901,0.21598729486500795,5582,959,522,204,1163,16.003853034264484,7267,MP OR LOF OR IF,MP@p95 OR LOF@p90 OR IF@p98,"{'MP': 2.0441557230389535, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",95,,90.0,98.0
0.5640960198923257,0.2157676348547718,0.21487603305785125,0.2153209109730849,5974,567,570,156,723,9.949084904362186,7267,MP OR Z OR IF,MP@p92 OR Z@p99 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095, 'IF': 0.6582838948207433}",92,99.0,,99.0
0.5668869554743274,0.17173377156943304,0.2878787878787879,0.21513124034997427,5533,1008,517,209,1217,16.7469382138434,7267,MP OR LOF OR IF,MP@p92 OR LOF@p92 OR IF@p98,"{'MP': 1.9369064888021124, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",92,,92.0,98.0
0.5647979917309044,0.19358407079646017,0.24104683195592286,0.2147239263803681,5812,729,551,175,904,12.439796339617448,7267,MP OR LOF OR IF,MP@p97 OR LOF@p92 OR IF@p98,"{'MP': 2.1274994965344325, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",97,,92.0,98.0
0.5679005872262394,0.16010854816824965,0.325068870523416,0.21454545454545454,5303,1238,490,236,1474,20.2834732351727,7267,MP OR LOF OR IF,MP@p90 OR LOF@p90 OR IF@p98,"{'MP': 1.8793718691491197, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",90,,90.0,98.0
0.5641048642952717,0.199288256227758,0.23140495867768596,0.21414913957934992,5866,675,558,168,843,11.600385303426448,7267,MP OR LOF OR IF,MP@p98 OR LOF@p92 OR IF@p98,"{'MP': 2.1902390667101694, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",98,,92.0,98.0
0.5615550439840581,0.25889328063241107,0.18044077134986225,0.21266233766233766,6166,375,595,131,506,6.962983349387643,7267,MP OR Z OR IF,MP@p97 OR Z@p97 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",97,97.0,,99.0
0.5638873340990059,0.18290258449304175,0.2534435261707989,0.21247113163972287,5719,822,542,184,1006,13.843401678822072,7267,MP OR Z OR IF,MP@p90 OR Z@p97 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",90,97.0,,99.0
0.5655191264425327,0.16356877323420074,0.30303030303030304,0.21245774987928537,5416,1125,506,220,1345,18.508325306178616,7267,MP OR LOF OR IF,MP@p92 OR LOF@p90 OR IF@p98,"{'MP': 1.9369064888021124, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",92,,90.0,98.0
0.5609376204260222,0.2834101382488479,0.16942148760330578,0.2120689655172414,6230,311,603,123,434,5.972203109949085,7267,MP OR Z OR IF,MP@p97 OR Z@p98 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",97,98.0,,99.0
0.563040587807443,0.18783351120597652,0.24242424242424243,0.211665664461816,5780,761,550,176,937,12.893903949360121,7267,MP OR Z OR IF,MP@p90 OR Z@p98 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",90,98.0,,99.0
0.5621872082136706,0.2043701799485861,0.2190082644628099,0.21143617021276595,5922,619,567,159,778,10.705930920599972,7267,MP OR LOF OR IF,MP@p99 OR LOF@p92 OR IF@p98,"{'MP': 2.2699698509656385, 'LOF': 1.3088481160078147, 'IF': 0.6219906684811574}",99,,92.0,98.0
0.5624231642494072,0.19421965317919074,0.23140495867768596,0.21118793211816467,5844,697,558,168,865,11.903123709921564,7267,MP OR Z OR IF,MP@p92 OR Z@p97 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",92,97.0,,99.0
0.5629715172320556,0.1791907514450867,0.256198347107438,0.2108843537414966,5689,852,540,186,1038,14.283748451905875,7267,MP OR LOF OR IF,MP@p97 OR LOF@p90 OR IF@p98,"{'MP': 2.1274994965344325, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",97,,90.0,98.0
0.5597027733099504,0.3689655172413793,0.14738292011019283,0.2106299212598425,6358,183,619,107,290,3.990642631071969,7267,MP OR Z OR IF,MP@p98 OR Z@p99 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 3.0736821262882095, 'IF': 0.6582838948207433}",98,99.0,,99.0
0.5617292997801956,0.20151133501259447,0.22038567493112948,0.21052631578947367,5907,634,566,160,794,10.926104307141875,7267,MP OR Z OR IF,MP@p92 OR Z@p98 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",92,98.0,,99.0
0.5614227991019141,0.2017766497461929,0.2190082644628099,0.21003963011889035,5912,629,567,159,788,10.84353928718866,7267,MP OR Z OR IF,MP@p95 OR Z@p95 OR IF@p99,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",95,95.0,,99.0
0.5621255079740717,0.18283963227783454,0.2465564738292011,0.2099706744868035,5741,800,547,179,979,13.471859089032613,7267,MP OR LOF OR IF,MP@p98 OR LOF@p90 OR IF@p98,"{'MP': 2.1902390667101694, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",98,,90.0,98.0
0.5606672343931034,0.18627450980392157,0.23553719008264462,0.20802919708029197,5794,747,555,171,918,12.632448052841612,7267,MP OR LOF OR IF,MP@p99 OR LOF@p90 OR IF@p98,"{'MP': 2.2699698509656385, 'LOF': 1.2515862974260574, 'IF': 0.6219906684811574}",99,,90.0,98.0
0.5606731306617341,0.17935871743486975,0.2465564738292011,0.20765661252900233,5722,819,547,179,998,13.733314985551122,7267,MP OR Z OR IF,MP@p95 OR Z@p92 OR IF@p99,"{'MP': 2.0441557230389535, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",95,92.0,,99.0
0.5599947438976779,0.16886543535620052,0.2644628099173554,0.20611916264090177,5596,945,534,192,1137,15.646071281133892,7267,MP OR Z OR IF,MP@p90 OR Z@p95 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",90,95.0,,99.0
0.5576314983724193,0.4470046082949309,0.13360881542699724,0.20572640509013787,6421,120,629,97,217,2.9861015549745424,7267,MP OR Z OR IF,MP@p99 OR Z@p99 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 3.0736821262882095, 'IF': 0.6582838948207433}",99,99.0,,99.0
0.5578770358446805,0.27419354838709675,0.16391184573002754,0.20517241379310344,6226,315,607,119,434,5.972203109949085,7267,MP OR Z OR IF,MP@p98 OR Z@p97 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",98,97.0,,99.0
0.5578925135498358,0.21739130434782608,0.1928374655647383,0.20437956204379562,6037,504,586,140,644,8.861978808311544,7267,MP OR Z OR IF,MP@p97 OR Z@p95 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",97,95.0,,99.0
0.5583776922257276,0.17635270541082165,0.24242424242424243,0.20417633410672853,5719,822,550,176,998,13.733314985551122,7267,MP OR Z OR IF,MP@p92 OR Z@p95 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",92,95.0,,99.0
0.5572596122866446,0.30662983425414364,0.15289256198347106,0.20404411764705882,6290,251,615,111,362,4.981422870510527,7267,MP OR Z OR IF,MP@p98 OR Z@p98 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",98,98.0,,99.0
0.558239551074953,0.16333333333333333,0.2699724517906336,0.2035306334371755,5537,1004,530,196,1200,16.51300399064263,7267,MP OR Z OR IF,MP@p92 OR Z@p92 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",92,92.0,,99.0
0.5580815100175499,0.16696113074204946,0.2603305785123967,0.20344456404736275,5598,943,537,189,1132,15.577267097839549,7267,MP OR Z OR IF,MP@p95 OR Z@p90 OR IF@p99,"{'MP': 2.0441557230389535, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",95,90.0,,99.0
0.5580198097779507,0.15678919729932483,0.2878787878787879,0.20301117047110248,5417,1124,517,209,1333,18.34319526627219,7267,MP OR Z OR IF,MP@p90 OR Z@p92 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",90,92.0,,99.0
0.5568825669658181,0.2700228832951945,0.162534435261708,0.20292347377472056,6222,319,608,118,437,6.013485619925691,7267,MP OR IF,MP@p95 OR IF@p99,"{'MP': 2.0441557230389535, 'IF': 0.6582838948207433}",95,,,99.0
0.556983329985095,0.19712793733681463,0.20798898071625344,0.20241286863270777,5926,615,575,151,766,10.540800880693546,7267,MP OR LOF OR IF,MP@p95 OR LOF@p95 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",95,,95.0,99.0
0.5570664041984802,0.1871345029239766,0.22038567493112948,0.20240354206198607,5846,695,566,160,855,11.765515343332874,7267,MP OR Z OR IF,MP@p97 OR Z@p92 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",97,92.0,,99.0
0.5560896241255097,0.16666666666666666,0.25206611570247933,0.20065789473684212,5626,915,543,183,1098,15.109398651438008,7267,MP OR LOF OR IF,MP@p90 OR LOF@p95 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",90,,95.0,99.0
0.5558057609071493,0.30193905817174516,0.15013774104683195,0.20055197792088317,6289,252,617,109,361,4.967662033851658,7267,MP OR Z OR IF,MP@p99 OR Z@p97 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 2.5133716943799493, 'IF': 0.6582838948207433}",99,97.0,,99.0
0.5556993122002641,0.1732124874118832,0.2369146005509642,0.20011634671320536,5720,821,554,172,993,13.664510802256777,7267,MP OR Z OR IF,MP@p97 OR Z@p90 OR IF@p99,"{'MP': 2.1274994965344325, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",97,90.0,,99.0
0.5553788078839851,0.19071518193224593,0.209366391184573,0.19960604070912671,5896,645,574,152,797,10.96738681711848,7267,MP OR IF,MP@p90 OR IF@p99,"{'MP': 1.8793718691491197, 'IF': 0.6582838948207433}",90,,,99.0
0.5551121070189603,0.15401953418482345,0.28236914600550966,0.19931939718035974,5415,1126,521,205,1331,18.31567359295445,7267,MP OR Z OR IF,MP@p92 OR Z@p90 OR IF@p99,"{'MP': 1.9369064888021124, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",92,90.0,,99.0
0.5549688066331337,0.14900888585099112,0.3002754820936639,0.19917770671539517,5296,1245,508,218,1463,20.13210403192514,7267,MP OR Z OR IF,MP@p90 OR Z@p90 OR IF@p99,"{'MP': 1.8793718691491197, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",90,90.0,,99.0
0.5551883373491134,0.3494809688581315,0.13911845730027547,0.19901477832512315,6353,188,625,101,289,3.9768817944131003,7267,MP OR Z OR IF,MP@p99 OR Z@p98 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 2.724585907467929, 'IF': 0.6582838948207433}",99,98.0,,99.0
0.5548267697334424,0.22473867595818817,0.17768595041322313,0.19846153846153847,6096,445,597,129,574,7.898720242190725,7267,MP OR Z OR IF,MP@p98 OR Z@p95 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",98,95.0,,99.0
0.5544725724535595,0.17413972888425444,0.23002754820936638,0.19821958456973293,5749,792,559,167,959,13.196642355855236,7267,MP OR LOF OR IF,MP@p92 OR LOF@p95 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",92,,95.0,99.0
0.5540006603820866,0.18980891719745224,0.20523415977961432,0.1972203838517538,5905,636,577,149,785,10.802256777212055,7267,MP OR Z OR IF,MP@p98 OR Z@p92 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",98,92.0,,99.0
0.5540675198567375,0.20795107033639143,0.18732782369146006,0.19710144927536233,6023,518,590,136,654,8.999587174900235,7267,MP OR IF,MP@p92 OR IF@p99,"{'MP': 1.9369064888021124, 'IF': 0.6582838948207433}",92,,,99.0
0.5539896048784042,0.2110236220472441,0.18457300275482094,0.19691403379867745,6040,501,592,134,635,8.738131278381726,7267,MP OR LOF OR IF,MP@p95 OR LOF@p97 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 2.2258052829967334, 'IF': 0.6582838948207433}",95,,97.0,99.0
0.5535560185530305,0.1712538226299694,0.23140495867768596,0.1968365553602812,5728,813,558,168,981,13.49938076235035,7267,MP OR LOF OR IF,MP@p90 OR LOF@p97 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 2.2258052829967334, 'IF': 0.6582838948207433}",90,,97.0,99.0
0.5524806865615193,0.17405405405405405,0.22176308539944903,0.19503331314354935,5777,764,565,161,925,12.728773909453695,7267,MP OR Z OR IF,MP@p98 OR Z@p90 OR IF@p99,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",98,90.0,,99.0
0.5535051632360912,0.3402061855670103,0.13636363636363635,0.19469026548672566,6349,192,627,99,291,4.004403467730838,7267,MP OR IF,MP@p97 OR IF@p99,"{'MP': 2.1274994965344325, 'IF': 0.6582838948207433}",97,,,99.0
0.5513598690691435,0.15193798449612403,0.2699724517906336,0.19444444444444445,5447,1094,530,196,1290,17.75147928994083,7267,MP OR LOF OR IF,MP@p90 OR LOF@p92 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 1.3088481160078147, 'IF': 0.6582838948207433}",90,,92.0,99.0
0.5526886353212603,0.2088607594936709,0.18181818181818182,0.19440353460972018,6041,500,594,132,632,8.696848768405118,7267,MP OR LOF OR IF,MP@p97 OR LOF@p95 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",97,,95.0,99.0
0.5521682896146072,0.18116805721096543,0.209366391184573,0.19424920127795528,5854,687,574,152,839,11.545341956790972,7267,MP OR LOF OR IF,MP@p92 OR LOF@p97 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 2.2258052829967334, 'IF': 0.6582838948207433}",92,,97.0,99.0
0.5509100680050354,0.14689265536723164,0.2865013774104683,0.1942110177404295,5333,1208,518,208,1416,19.485344708958305,7267,MP OR LOF OR IF,MP@p90 OR LOF@p90 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",90,,90.0,99.0
0.5527554947959111,0.2375249500998004,0.16391184573002754,0.19396903015484923,6159,382,607,119,501,6.8941791660932985,7267,MP OR Z OR IF,MP@p99 OR Z@p95 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 2.267401904240304, 'IF': 0.6582838948207433}",99,95.0,,99.0
0.5524548903862604,0.21913043478260869,0.17355371900826447,0.19369715603382015,6092,449,600,126,575,7.912481078849594,7267,MP OR LOF OR IF,MP@p95 OR LOF@p98 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 2.973435120910082, 'IF': 0.6582838948207433}",95,,98.0,99.0
0.5515626585938326,0.1725997842502697,0.22038567493112948,0.19358741681790684,5774,767,566,160,927,12.756295582771433,7267,MP OR LOF OR IF,MP@p90 OR LOF@p98 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 2.973435120910082, 'IF': 0.6582838948207433}",90,,98.0,99.0
0.5512598430834453,0.16889804325437693,0.22589531680440772,0.1932822628167354,5734,807,562,164,971,13.361772395761662,7267,MP OR LOF OR IF,MP@p95 OR LOF@p92 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 1.3088481160078147, 'IF': 0.6582838948207433}",95,,92.0,99.0
0.5517765036222042,0.19467787114845939,0.19146005509641872,0.19305555555555556,5966,575,587,139,714,9.825237374432366,7267,MP OR Z OR IF,MP@p99 OR Z@p92 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'IF': 0.6582838948207433}",99,92.0,,99.0
0.5521439675065059,0.2337917485265226,0.16391184573002754,0.19271255060728745,6151,390,607,119,509,7.004265859364249,7267,MP OR LOF OR IF,MP@p95 OR LOF@p99 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 4.376959565620132, 'IF': 0.6582838948207433}",95,,99.0,99.0
0.5510224129805512,0.17708333333333334,0.21074380165289255,0.19245283018867926,5830,711,573,153,864,11.889362873262694,7267,MP OR LOF OR IF,MP@p90 OR LOF@p99 OR IF@p99,"{'MP': 1.8793718691491197, 'LOF': 4.376959565620132, 'IF': 0.6582838948207433}",90,,99.0,99.0
0.550198514729932,0.1592760180995475,0.24242424242424243,0.1922446750409612,5612,929,550,176,1105,15.20572450805009,7267,MP OR LOF OR IF,MP@p95 OR LOF@p90 OR IF@p99,"{'MP': 2.0441557230389535, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",95,,90.0,99.0
0.5492841719301393,0.15557476231633535,0.24793388429752067,0.19118428040361127,5564,977,546,180,1157,15.921288014311271,7267,MP OR LOF OR IF,MP@p92 OR LOF@p92 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 1.3088481160078147, 'IF': 0.6582838948207433}",92,,92.0,99.0
0.5501036479792856,0.1764018691588785,0.20798898071625344,0.19089759797724398,5836,705,575,151,856,11.779276179991744,7267,MP OR Z OR IF,MP@p99 OR Z@p90 OR IF@p99,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'IF': 0.6582838948207433}",99,90.0,,99.0
0.5485286072213287,0.14918414918414918,0.2644628099173554,0.19076005961251863,5446,1095,534,192,1287,17.71019677996422,7267,MP OR LOF OR IF,MP@p92 OR LOF@p90 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",92,,90.0,99.0
0.5501749296554094,0.18343949044585986,0.19834710743801653,0.19060225016545335,5900,641,582,144,785,10.802256777212055,7267,MP OR LOF OR IF,MP@p92 OR LOF@p98 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 2.973435120910082, 'IF': 0.6582838948207433}",92,,98.0,99.0
0.549634684042128,0.18975069252077562,0.1887052341597796,0.18922651933701656,5956,585,589,137,722,9.935324067703316,7267,MP OR LOF OR IF,MP@p92 OR LOF@p99 OR IF@p99,"{'MP': 1.9369064888021124, 'LOF': 4.376959565620132, 'IF': 0.6582838948207433}",92,,99.0,99.0
0.5500771147704479,0.2318548387096774,0.1584022038567493,0.18821603927986907,6160,381,611,115,496,6.825374982798954,7267,MP OR LOF OR IF,MP@p97 OR LOF@p97 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 2.2258052829967334, 'IF': 0.6582838948207433}",97,,97.0,99.0
0.5493171278601641,0.2137809187279152,0.16666666666666666,0.1873065015479876,6096,445,605,121,566,7.788633548919774,7267,MP OR LOF OR IF,MP@p98 OR LOF@p95 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",98,,95.0,99.0
0.5489246048341822,0.2482598607888631,0.14738292011019283,0.18496110630942092,6217,324,619,107,431,5.930920599972478,7267,MP OR LOF OR IF,MP@p97 OR LOF@p98 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 2.973435120910082, 'IF': 0.6582838948207433}",97,,98.0,99.0
0.5465065029525564,0.17200474495848161,0.19972451790633608,0.18483110261312938,5843,698,581,145,843,11.600385303426448,7267,MP OR LOF OR IF,MP@p97 OR LOF@p92 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 1.3088481160078147, 'IF': 0.6582838948207433}",97,,92.0,99.0
0.5452922927766919,0.16036772216547499,0.2162534435261708,0.1841642228739003,5719,822,569,157,979,13.471859089032613,7267,MP OR LOF OR IF,MP@p97 OR LOF@p90 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",97,,90.0,99.0
0.5498271550967135,0.3972602739726027,0.11983471074380166,0.18412698412698414,6409,132,639,87,219,3.01362322829228,7267,MP OR IF,MP@p98 OR IF@p99,"{'MP': 2.1902390667101694, 'IF': 0.6582838948207433}",98,,,99.0
0.548766563776779,0.27548209366391185,0.13774104683195593,0.18365472910927455,6278,263,626,100,363,4.995183707169396,7267,MP OR LOF OR IF,MP@p97 OR LOF@p99 OR IF@p99,"{'MP': 2.1274994965344325, 'LOF': 4.376959565620132, 'IF': 0.6582838948207433}",97,,99.0,99.0
0.5468636483667546,0.22289156626506024,0.15289256198347106,0.18137254901960784,6154,387,615,111,498,6.852896656116692,7267,MP OR LOF OR IF,MP@p99 OR LOF@p95 OR IF@p99,"{'MP': 2.2699698509656385, 'LOF': 1.6196991083641434, 'IF': 0.6582838948207433}",99,,95.0,99.0
0.5462462248087188,0.24178403755868544,0.1418732782369146,0.17881944444444445,6218,323,623,103,426,5.862116416678134,7267,MP OR LOF OR IF,MP@p98 OR LOF@p97 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 2.2258052829967334, 'IF': 0.6582838948207433}",98,,97.0,99.0
0.5430585545802846,0.17223650385604114,0.18457300275482094,0.17819148936170212,5897,644,592,134,778,10.705930920599972,7267,MP OR LOF OR IF,MP@p98 OR LOF@p92 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 1.3088481160078147, 'IF': 0.6582838948207433}",98,,92.0,99.0
0.5416914625820686,0.15938864628820962,0.20110192837465565,0.17783191230207065,5771,770,580,146,916,12.604926379523874,7267,MP OR LOF OR IF,MP@p98 OR LOF@p90 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",98,,90.0,99.0
0.5477558801591823,0.5273972602739726,0.10606060606060606,0.17660550458715596,6472,69,649,77,146,2.0090821521948534,7267,MP OR IF,MP@p99 OR IF@p99,"{'MP': 2.2699698509656385, 'IF': 0.6582838948207433}",99,,,99.0
0.5451701557836288,0.2638888888888889,0.13085399449035812,0.17495395948434622,6276,265,631,95,360,4.953901197192789,7267,MP OR LOF OR IF,MP@p98 OR LOF@p98 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 2.973435120910082, 'IF': 0.6582838948207433}",98,,98.0,99.0
0.5395444837669408,0.16042154566744732,0.1887052341597796,0.17341772151898735,5824,717,589,137,854,11.751754506674006,7267,MP OR LOF OR IF,MP@p99 OR LOF@p90 OR IF@p99,"{'MP': 2.2699698509656385, 'LOF': 1.2515862974260574, 'IF': 0.6582838948207433}",99,,90.0,99.0
0.5450885556374013,0.3024054982817869,0.12121212121212122,0.17305801376597837,6338,203,638,88,291,4.004403467730838,7267,MP OR LOF OR IF,MP@p98 OR LOF@p99 OR IF@p99,"{'MP': 2.1902390667101694, 'LOF': 4.376959565620132, 'IF': 0.6582838948207433}",98,,99.0,99.0
